Publication Year,Month,Category,college,Research field ,Title,Source Title
2023,May,wos,College of Science,Scientific,Zinc Strontium Sulfide@Carbon nanotube composite electrode materials for high-performance supercapattery devices,JOURNAL OF FUNCTIONAL BIOMATERIALS
2023,May,wos,College of Science,Scientific,Ag and Zn doped TiO2 nano-catalyst synthesis via a facile green route and their catalytic activity for the remediation of dyes,ADVANCES IN CONDENSED MATTER PHYSICS
2023,May,wos,College of Science,Scientific,Doping effects of Ca2+ on the optical and dielectric properties of Ca/ZnO nanopowder materials,JOURNAL OF THE INDIAN CHEMICAL SOCIETY
2023,May,scopus,College of Science,Scientific,Exploring the Radioprotective Indium (III) Oxide Screens for Mammography Scans Using a Three-Layer Heterogeneous Breast Phantom and MCNPX: A Comparative Study Using Clinical Findings,PLoS ONE
2023,May,scopus,College of Science,Scientific,"Impacts of praseodymium (III, IV) oxide on physical, optical, and gamma-ray shielding properties of boro-silicate glasses",Journal of Electronic Materials
2023,May,wos,College of Science,Scientific,"Investigation of structural, magnetic and dielectric properties of SrM/PEEK: A potential microwave absorber",INORGANICS
2023,May,wos,College of Science,Scientific,Monte Carlo Investigation of Gamma Radiation Shielding Features for Bi2O3/Epoxy Composites,MICROMACHINES
2023,May,wos,College of Science,Scientific,"Study of structural, electronic, magnetic, and optical properties of A2FeMnO6 (A = Ba, La) double perovskites, experimental and DFT analysis",SYMMETRY-BASEL
2023,May,wos,College of Science,Scientific,A heuristic approach to the prediction of a periodic solution for a damping nonlinear oscillator with the non-perturbative technique,PHARMACEUTICALS
2023,May,wos,College of Science,Scientific,"Correction to: Synthesis, physical properties, neutron, and gamma-ray shielding competence of borate-based glasses reinforced with erbium (III) oxide: a closer-look on the impact of Eu2O3 (Journal of Materials Science: Materials in Electronics, (2023), 34, 3, (221), 10.1007/s10854-022-09748-8)",MAGNETOCHEMISTRY
2023,May,wos,College of Science,Scientific,Development of Mn-MOF/CuO composites as platform for efficient electrocatalytic OER,PHARMACEUTICS
2023,May,wos,College of Science,Scientific,Distinctive Measurement Scheme for Security and Privacy in Internet of Things Applications Using Machine Learning Algorithms,MATHEMATICS
2023,May,wos,College of Science,Scientific,Dynamics and head-on collisions of multidimensional dust acoustic shock waves in a self-gravitating magnetized electron-depleted dusty plasma,BIOMEDICINES
2023,May,wos,College of Science,Scientific,Impact of Rolled Graphene Oxide Grown on Polyaniline for Photodetection: Future Challenging Opto-Device,JOURNAL OF RUSSIAN LASER RESEARCH
2023,May,wos,College of Science,Scientific,Soliton structures and dynamical behaviors for the integrable system of Drinfel'd–Sokolov–Wilson equations in dispersive media,PHYSICA SCRIPTA
2023,May,wos,College of Science,Scientific,"Structural, electronic, mechanical and dynamical stability properties of LiAH3 (A = Sc, Ti & V) perovskite-type hydrides: A first principle study",APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING
2023,May,wos,College of Science,Scientific,Understanding the spatial configurations of Sm2O3 in ZnO surface-loaded or embedded for the electrocatalytic oxygen evolution reaction,FERMENTATION-BASEL
2023,May,wos,College of Science,Scientific,An intelligent outlier detection with machine learning empowered big data analytics for mobile edge computing,AGRONOMY-BASEL
2023,February,scopus,College of Science,Scientific,Computational framework of hydrodynamic stagnation point flow of nanomaterials with natural convection configured by a heated stretching sheet,Symmetry
2023,February,scopus,College of Science,Scientific,Elucidating the influences of Tantalum (V) oxide in Bi2O3–TeO2–ZnO ternary glasses: An experimental characterization study on optical and nuclear radiation transmission properties of high-density glasses,Journal of Energy Storage
2023,February,scopus,College of Science,Scientific,Highly improved photo-sensing ability of In2S3 thin films through cerium doping,Chemical Physics Letters
2023,February,scopus,College of Science,Scientific,Investigate the suitability of g-C3N4 nanosheets ornamented with BiOI nanoflowers for photocatalytic dye degradation and PEC water splitting,PLoS ONE
2023,February,scopus,College of Science,Scientific,Nanometer-thin ZrO2 Coating for NiO on MWCNTs as Anode for Improved Performance of Sodium-Ion Batteries,Biological Trace Element Research
2023,February,scopus,College of Science,Scientific,Fabrication of Effective Co-SnO2/SGCN Photocatalysts for the Removal of Organic Pollutants and Pathogen Inactivation,Advances in Space Research
2023,February,scopus,College of Science,Scientific,"Investigation of structural, opto-electronic and thermoelectric properties of titanium based chloro-perovskites XTiCl3 (X = Rb, Cs): a first-principles calculations",Results in Physics
2023,February,scopus,College of Science,Scientific,Hydrothermal assisted synthesis of hierarchical SnO2 micro flowers with CdO nanoparticles based membrane for energy storage applications,Applied Nanoscience (Switzerland)
2023,February,scopus,College of Science,Scientific,"UPLC-ESI-MS/MS Profiling and Cytotoxic, Antioxidant, Anti-Inflammatory, Antidiabetic, and Antiobesity Activities of the Non-Polar Fractions of Salvia hispanica L. Aerial Parts",Environmental Science and Pollution Research
2023,February,scopus,College of Science,Scientific,Magnetic sodium alginate grafted with waste carbonaceous material for diclofenac sodium removal: optimization of operational parameters and process mechanism,Optik
2023,February,scopus,College of Science,Scientific,"Synthesis, Supramolecular Structural Investigations of Co(II) and Cu(II) Azido Complexes with Pyridine-Type Ligands",Intelligent Automation and Soft Computing
2023,February,scopus,College of Science,Scientific,"Crystal structure of 4-chloro-N'-[(1E)-pyridin-3-ylmethylidene]benzohydrazide, C13H10ClN3O",Journal of Molecular Liquids
2023,February,scopus,College of Science,Scientific,"A combined experimental and theoretical approach to the elucidation of the corrosion inhibition property of 5-((4,5-dihydro-4-o-tolyltetrazol-1-yl)methyl)quinolin-8-ol for C22E steel in aggressive environment",Journal of King Saud University - Science
2023,February,scopus,College of Science,Scientific,Adsorption Potential of Schizophyllum commune White Rot Fungus for Degradation of Reactive Dye and Condition Optimization: A Thermodynamic and Kinetic Study,Applied Mathematics and Information Sciences
2023,February,scopus,College of Science,Scientific,An ultrafast oxygen evolution reaction catalyzed by an amorphous Nickel–Dysprosium-based electrocatalyst with extraordinary spatial morphology,Radiation Physics and Chemistry
2023,February,scopus,College of Science,Scientific,Chemical constituents from Centaurothamnus maximus and their antimicrobial activity,Scientific Reports
2023,February,scopus,College of Science,Scientific,"Comprehensive computational study of phase stability, half metallicity, elastic and thermal properties of Fe based quaternary Heusler alloys for spintronics applications",Ceramics International
2023,February,scopus,College of Science,Scientific,Computational studies on anticancerous Camptothecin and it's derivative Camp-10 by Density Functional Theory,Polymer International
2023,February,scopus,College of Science,Scientific,"Design, Synthesis, and Antiproliferative Activity of New 5-Chloro-indole-2-carboxylate and Pyrrolo[3,4-b]indol-3-one Derivatives as Potent Inhibitors of EGFRT790M/BRAFV600E Pathways",Sensors and Actuators A: Physical
2023,February,scopus,College of Science,Scientific,Facile fabrication of SnSe nanorods embedded in GO nanosheet for robust oxygen evolution reaction,Veterinary Sciences
2023,February,scopus,College of Science,Scientific,Facile Formulation of New Innovative Eco-Friendly Hybrid Protective Coating for Mild Steel in Acidic Media,Materials Chemistry and Physics
2023,February,scopus,College of Science,Scientific,Facile synthesis and characterization of magnesium and manganese mixed oxides for the efficient removal of tartrazine dye from aqueous media,Materials Chemistry and Physics
2023,February,scopus,College of Science,Scientific,Facile Synthesis and Characterization of Sodium Magnesium Silicate Hydrate/Sodium Magnesium Silicate Hydroxide as Novel Nanostructures for the Efficient Removal of Methylene Blue Dye from Aqueous Media,Journal of King Saud University - Science
2023,February,scopus,College of Science,Scientific,"Functionalization of Sodium Magnesium Silicate Hydroxide/Sodium Magnesium Silicate Hydrate Nanostructures Using 2,3-Dihydroxybenzaldehyde as a Novel Nanocomposite for the Efficient Removal of Cd(II) and Cu(II) Ions from Aqueous Media",Optik
2023,February,scopus,College of Science,Scientific,Hierarchical NiMn-LDH Hollow Spheres as a Promising Pseudocapacitive Electrode for Supercapacitor Application,Optik
2023,February,scopus,College of Science,Scientific,High Performance Carbon Material Prepared from Phalsa Using Mild Pyrolytic Process towards Photodegradation of Methylene Blue under the Irradiation of UV Light,Arabian Journal for Science and Engineering
2023,February,scopus,College of Science,Scientific,Isolation and Bioassay of a New Terminalone A from Terminalia arjuna,Fuel
2023,February,scopus,College of Science,Scientific,Metabolites Profiling and In Vitro Biological Characterization of Different Fractions of Cliona sp. Marine Sponge from the Red Sea Egypt,Chemical Engineering Journal
2023,February,scopus,College of Science,Scientific,"Preparation, Characterization of New Antimicrobial Antitumor Hybrid Semi-Organic Single Crystals of Proline Amino Acid Doped by Silver Nanoparticles",Food Science and Technology (Brazil)
2023,February,scopus,College of Science,Scientific,Soret and Dufour aspect of viscoelastic fluid due to moving cylinder with viscous dissipation and convective boundary conditions,Optik
2023,February,scopus,College of Science,Scientific,"Structural, Spectral, Molecular Docking, and Molecular Dynamics Simulations of Phenylthiophene-2-Carboxylate Compounds as Potential Anticancer Agents",Journal of Mathematics
2023,February,scopus,College of Science,Scientific,Synthesis characterization and evaluation of novel triazole based analogs as a acetylcholinesterase and α-glucosidase inhibitors,Arabian Journal for Science and Engineering
2023,February,scopus,College of Science,Scientific,Synthesis of Gingerol-Metals Complex and in-vitro Cytotoxic Activity on Human Colon Cancer Cell Line,Symmetry
2023,February,scopus,College of Science,Scientific,Theoretical designing of small molecule donors for organic solar cells: Analyzing the effect of molecular polarity through structural engineering at terminal position,Journal of Solid State Chemistry
2023,February,scopus,College of Science,Scientific,Three-dimensional flower-like nanocomposites based on ZnO/NiO as effective electrode materials for supercapacitors,Journal of Materials Science: Materials in Electronics
2023,February,scopus,College of Science,Scientific,"Utility of 4,9-Dimethoxy-5-Oxo-5H-Furo[3,2-g]Chromene-6-Carbonitrile for Construction of some Novel Heteroannulated Furochromenopyridines",Journal of Energy Storage
2023,February,scopus,College of Science,Scientific,Velocity-Selected Rotational State Distributions of Nitric Oxide Scattered off Graphene Revealed by Surface-Velocity Map Imaging,Optical Materials
2023,February,scopus,College of Science,Scientific,Blood Vessel Segmentation with Classification Model for Diabetic Retinopathy Screening,Symmetry
2023,February,scopus,College of Science,Scientific,Corrosion Behavior of Aluminium-Coated Cans,Journal of Physics and Chemistry of Solids
2023,February,scopus,College of Science,Scientific,Evaluation of patients’ and occupational radiation risk dose during conventional and interventional radiology procedures,Journal of Applied Analysis and Computation
2023,February,scopus,College of Science,Scientific,Generalized q-convex functions characterized by q-calculus,BioResources
2023,February,scopus,College of Science,Scientific,Synthesis of Tin oxide nanoparticles using Nelumbo nucifera leaves extract for electrochemical sensing of dopamine,Arabian Journal of Chemistry
2023,February,scopus,College of Science,Scientific,"Design, synthesis, docking, and anticancer evaluations of new thiazolo[3,2-a] pyrimidines as topoisomerase II inhibitors",Journal of King Saud University - Computer and Information Sciences
2023,February,scopus,College of Science,Scientific,Highly efficient adsorption and removal bio-staining dye from industrial wastewater onto mesoporous Ag-MOFs,Micromachines
2023,February,scopus,College of Science,Scientific,Novel Copper Oxide-Integrated Carbon Paste Tirofiban Voltammetric Sensor,Symmetry
2023,February,scopus,College of Science,Scientific,Secure biometric systems based on bio-signals and DNA encryption of optical spectrograms,Optik
2023,February,scopus,College of Science,Scientific,Synthesis of functionalized aminopyrazole and pyrazolopyrimidine derivatives: Molecular modeling and docking as anticancer agents,Symmetry
2023,February,scopus,College of Science,Scientific,Biosynthesized Zinc Oxide Nanoparticles Using Ziziphus Jujube Plant Extract Assisted by Ultrasonic Irradiation and Their Biological Applications,Agricultural Water Management
2023,February,scopus,College of Science,Scientific,Construction of perovskite structured ZnSnO3 embedded graphene oxide nanosheets for in-situ electrochemical quantification of organoarsenic roxarsone,Applied Thermal Engineering
2023,February,scopus,College of Science,Scientific,Leaders’ ambition and followers’ cheating behavior: The role of performance pressure and leader identification,International Journal of Biological Macromolecules
